"group","gender","metric","value"
"HBS","Men","life_satisfaction",7.33
"HBS","Men","life_satisfaction",7.35
"HBS","Men","life_satisfaction",8.67
"HBS","Men","life_satisfaction",5.52
"HBS","Men","life_satisfaction",9.17
"HBS","Men","life_satisfaction",7.52
"HBS","Men","life_satisfaction",7.27
"HBS","Men","life_satisfaction",6.16
"HBS","Men","life_satisfaction",6.75
"HBS","Men","life_satisfaction",7.56
"HBS","Men","life_satisfaction",3.9
"HBS","Men","life_satisfaction",6.1
"HBS","Men","life_satisfaction",7.88
"HBS","Men","life_satisfaction",6.56
"HBS","Men","life_satisfaction",5.8
"HBS","Men","life_satisfaction",6.05
"HBS","Men","life_satisfaction",7.35
"HBS","Men","life_satisfaction",4.55
"HBS","Men","life_satisfaction",8.31
"HBS","Men","life_satisfaction",3.75
"HBS","Men","life_satisfaction",6.24
"HBS","Men","life_satisfaction",5.82
"HBS","Men","life_satisfaction",5.13
"HBS","Men","life_satisfaction",5.38
"HBS","Men","life_satisfaction",7.38
"HBS","Men","life_satisfaction",6.82
"HBS","Men","life_satisfaction",6.55
"HBS","Men","life_satisfaction",3.52
"HBS","Men","life_satisfaction",5.01
"HBS","Men","life_satisfaction",6.8
"HBS","Men","life_satisfaction",5.68
"HBS","Men","life_satisfaction",5.8
"HBS","Men","life_satisfaction",8.57
"HBS","Men","life_satisfaction",7.26
"HBS","Men","life_satisfaction",5.43
"HBS","Men","life_satisfaction",6.3
"HBS","Men","life_satisfaction",6.57
"HBS","Men","life_satisfaction",5.98
"HBS","Men","life_satisfaction",5.55
"HBS","Men","life_satisfaction",6.92
"HBS","Men","life_satisfaction",8.11
"HBS","Men","life_satisfaction",7.34
"HBS","Men","sleep_hours",54.8
"HBS","Men","sleep_hours",58.33
"HBS","Men","sleep_hours",60.76
"HBS","Men","sleep_hours",55.16
"HBS","Men","sleep_hours",58.73
"HBS","Men","sleep_hours",49.13
"HBS","Men","sleep_hours",54.5
"HBS","Men","sleep_hours",53.48
"HBS","Men","sleep_hours",57.17
"HBS","Men","sleep_hours",58.14
"HBS","Men","sleep_hours",55.26
"HBS","Men","sleep_hours",51.4
"HBS","Men","sleep_hours",50.42
"HBS","Men","sleep_hours",57.67
"HBS","Men","sleep_hours",64.14
"HBS","Men","sleep_hours",51.28
"HBS","Men","sleep_hours",53.69
"HBS","Men","sleep_hours",57.98
"HBS","Men","sleep_hours",52.67
"HBS","Men","sleep_hours",56.73
"HBS","Men","sleep_hours",55.71
"HBS","Men","sleep_hours",51.34
"HBS","Men","sleep_hours",60.99
"HBS","Men","sleep_hours",61.08
"HBS","Men","sleep_hours",62.14
"HBS","Men","sleep_hours",63.61
"HBS","Men","sleep_hours",52.96
"HBS","Men","sleep_hours",53.21
"HBS","Men","sleep_hours",57.57
"HBS","Men","sleep_hours",59.78
"HBS","Men","sleep_hours",53.96
"HBS","Men","sleep_hours",53.46
"HBS","Men","sleep_hours",52.29
"HBS","Men","sleep_hours",64.89
"HBS","Men","sleep_hours",40.95
"HBS","Men","sleep_hours",54.99
"HBS","Men","sleep_hours",56.23
"HBS","Men","sleep_hours",49.64
"HBS","Men","sleep_hours",58.31
"HBS","Men","sleep_hours",44.2
"HBS","Men","sleep_hours",61.73
"HBS","Men","sleep_hours",46.02
"HBS","Men","sleep_hours",42.78
"HBS","Men","sleep_hours",51.42
"HBS","Men","sleep_hours",56.97
"HBS","Men","sleep_hours",52.09
"HBS","Men","sleep_hours",52.64
"HBS","Men","sleep_hours",58
"HBS","Men","sleep_hours",49.65
"HBS","Men","sleep_hours",55.48
"HBS","Men","sleep_hours",58.99
"HBS","Men","sleep_hours",65.8
"HBS","Men","sleep_hours",58.88
"HBS","Men","sleep_hours",66.29
"HBS","Men","sleep_hours",58.72
"HBS","Men","sleep_hours",55.98
"HBS","Men","sleep_hours",42.46
"HBS","Men","sleep_hours",48.65
"HBS","Men","sleep_hours",54.09
"HBS","Men","sleep_hours",60.27
"HBS","Men","sleep_hours",54.06
"HBS","Men","sleep_hours",59.26
"HBS","Men","sleep_hours",49.62
"HBS","Men","sleep_hours",54.36
"HBS","Men","sleep_hours",57.3
"HBS","Men","sleep_hours",53.84
"HBS","Men","sleep_hours",56.68
"HBS","Men","sleep_hours",51.98
"HBS","Men","sleep_hours",58.25
"HBS","Men","sleep_hours",55.51
"HBS","Men","sleep_hours",55.72
"HBS","Men","sleep_hours",44.31
"HBS","Men","sleep_hours",51.96
"HBS","Men","sleep_hours",47.06
"HBS","Men","sleep_hours",46.37
"HBS","Men","sleep_hours",53.04
"HBS","Men","sleep_hours",55.04
"HBS","Men","sleep_hours",57.7
"HBS","Men","sleep_hours",62.55
"HBS","Men","sleep_hours",58.67
"HBS","Men","sleep_hours",62.07
"HBS","Men","sleep_hours",52.84
"HBS","Men","sleep_hours",54.15
"HBS","Men","sleep_hours",62.51
"HBS","Men","sleep_hours",56.01
"HBS","Men","sleep_hours",45.92
"HBS","Men","sleep_hours",50.92
"HBS","Men","sleep_hours",62.05
"HBS","Men","sleep_hours",52.34
"HBS","Men","sleep_hours",58
"HBS","Men","sleep_hours",56.09
"HBS","Men","sleep_hours",53.02
"HBS","Men","sleep_hours",53.9
"HBS","Men","sleep_hours",58.35
"HBS","Men","sleep_hours",57.26
"HBS","Men","sleep_hours",63.41
"HBS","Men","sleep_hours",54.8
"HBS","Men","sleep_hours",50.46
"HBS","Men","sleep_hours",57
"HBS","Men","sleep_hours",60.23
"HBS","Men","work_hours",58.26
"HBS","Men","work_hours",36.29
"HBS","Men","work_hours",37.39
"HBS","Men","work_hours",47.06
"HBS","Men","work_hours",50.25
"HBS","Men","work_hours",34.73
"HBS","Men","work_hours",45.32
"HBS","Men","work_hours",35.48
"HBS","Men","work_hours",32.3
"HBS","Men","work_hours",44.99
"HBS","Men","work_hours",40.85
"HBS","Men","work_hours",43.11
"HBS","Men","work_hours",35.36
"HBS","Men","work_hours",54.36
"HBS","Men","work_hours",45.32
"HBS","Men","work_hours",37
"HBS","Men","work_hours",45.62
"HBS","Men","work_hours",30.28
"HBS","Men","work_hours",38.9
"HBS","Men","work_hours",51.23
"HBS","Men","work_hours",38.49
"HBS","Men","work_hours",47.28
"HBS","Men","work_hours",38.22
"HBS","Men","work_hours",21.62
"HBS","Men","work_hours",32.96
"HBS","Men","work_hours",41.78
"HBS","Men","work_hours",51.57
"HBS","Men","work_hours",35.25
"HBS","Men","work_hours",42.21
"HBS","Men","work_hours",32.28
"HBS","Men","work_hours",31.87
"HBS","Men","work_hours",33.78
"HBS","Men","work_hours",50.95
"HBS","Men","work_hours",47.52
"HBS","Men","work_hours",44.75
"HBS","Men","work_hours",48.92
"HBS","Men","work_hours",36.6
"HBS","Men","work_hours",46.08
"HBS","Men","work_hours",41.68
"HBS","Men","work_hours",31.61
"HBS","Men","work_hours",33.35
"HBS","Men","work_hours",40.4
"HBS","Men","work_hours",41.65
"HBS","Men","work_hours",37.43
"HBS","Men","work_hours",32.03
"HBS","Men","work_hours",23.27
"HBS","Men","work_hours",43.4
"HBS","Men","work_hours",37.64
"HBS","Men","work_hours",44.39
"HBS","Men","work_hours",27.63
"HBS","Men","work_hours",29.97
"HBS","Men","work_hours",39.11
"HBS","Men","work_hours",28.7
"HBS","Men","work_hours",24.14
"HBS","Men","work_hours",46.27
"HBS","Men","work_hours",47.21
"HBS","Men","work_hours",31.76
"HBS","Men","work_hours",37.82
"HBS","Men","work_hours",30.93
"HBS","Men","work_hours",42.53
"HBS","Men","work_hours",39.76
"HBS","Men","work_hours",33.04
"HBS","Men","work_hours",33.81
"HBS","Men","work_hours",31.5
"HBS","Men","work_hours",43.49
"HBS","Men","work_hours",44.57
"HBS","Men","work_hours",43.01
"HBS","Men","work_hours",33.26
"HBS","Men","work_hours",25.71
"HBS","Men","work_hours",44.25
"HBS","Men","work_hours",38.58
"HBS","Men","work_hours",39.68
"HBS","Men","work_hours",48.26
"HBS","Men","work_hours",32.85
"HBS","Men","work_hours",49.15
"HBS","Men","work_hours",36.69
"HBS","Men","work_hours",34.29
"HBS","Men","work_hours",38.35
"HBS","Men","work_hours",43.12
"HBS","Men","work_hours",38.34
"HBS","Men","work_hours",32.8
"HBS","Men","work_hours",37.75
"HBS","Men","work_hours",19.66
"HBS","Men","work_hours",35.93
"HBS","Men","work_hours",43.65
"HBS","Men","work_hours",38.65
"HBS","Men","work_hours",45.51
"HBS","Men","work_hours",43.89
"HBS","Men","work_hours",45.17
"HBS","Men","work_hours",45.25
"HBS","Men","work_hours",26.09
"HBS","Men","work_hours",40.03
"HBS","Men","work_hours",53.04
"HBS","Men","work_hours",36.16
"HBS","Men","work_hours",43.62
"HBS","Men","work_hours",41.15
"HBS","Men","work_hours",44.46
"HBS","Men","work_hours",37.82
"HBS","Men","work_hours",34.81
"HBS","Men","work_hours",40.58
"HBS","Men","caregiven_hours",11.04
"HBS","Men","caregiven_hours",9.07
"HBS","Men","caregiven_hours",10.16
"HBS","Men","caregiven_hours",12.06
"HBS","Men","caregiven_hours",6.12
"HBS","Men","caregiven_hours",15.7
"HBS","Men","caregiven_hours",21
"HBS","Men","caregiven_hours",17.39
"HBS","Men","caregiven_hours",7.73
"HBS","Men","caregiven_hours",0.89
"HBS","Men","caregiven_hours",10.27
"HBS","Men","caregiven_hours",14.4
"HBS","Men","caregiven_hours",13.89
"HBS","Men","caregiven_hours",3.85
"HBS","Men","caregiven_hours",4.43
"HBS","Men","caregiven_hours",10.67
"HBS","Men","caregiven_hours",13.13
"HBS","Men","caregiven_hours",14.36
"HBS","Men","caregiven_hours",14.08
"HBS","Men","caregiven_hours",5.16
"HBS","Men","caregiven_hours",3.44
"HBS","Men","caregiven_hours",0
"HBS","Men","caregiven_hours",12.52
"HBS","Men","caregiven_hours",14.14
"HBS","Men","caregiven_hours",11.68
"HBS","Men","caregiven_hours",4.7
"HBS","Men","caregiven_hours",17.84
"HBS","Men","caregiven_hours",8.15
"HBS","Men","caregiven_hours",18.9
"HBS","Men","caregiven_hours",12.76
"HBS","Men","caregiven_hours",15.95
"HBS","Men","caregiven_hours",11.65
"HBS","Men","caregiven_hours",9.68
"HBS","Men","caregiven_hours",4.94
"HBS","Men","caregiven_hours",7.21
"HBS","Men","caregiven_hours",9.76
"HBS","Men","caregiven_hours",11.41
"HBS","Men","caregiven_hours",9.83
"HBS","Men","caregiven_hours",9.11
"HBS","Men","caregiven_hours",10.92
"HBS","Men","caregiven_hours",7.38
"HBS","Men","caregiven_hours",7.32
"HBS","Men","caregiven_hours",2.72
"HBS","Men","caregiven_hours",14.23
"HBS","Men","caregiven_hours",10.23
"HBS","Men","caregiven_hours",9.58
"HBS","Men","caregiven_hours",6.3
"HBS","Men","caregiven_hours",8.76
"HBS","Men","caregiven_hours",4.57
"HBS","Men","caregiven_hours",4.75
"HBS","Men","caregiven_hours",0.41
"HBS","Men","caregiven_hours",14.91
"HBS","Men","caregiven_hours",10.63
"HBS","Men","caregiven_hours",4.42
"HBS","Men","caregiven_hours",15.82
"HBS","Men","caregiven_hours",13.12
"HBS","Men","caregiven_hours",13.71
"HBS","Men","caregiven_hours",8.87
"HBS","Men","caregiven_hours",7.89
"HBS","Men","caregiven_hours",9.51
"HBS","Men","caregiven_hours",12.02
"HBS","Men","caregiven_hours",14
"HBS","Men","caregiven_hours",17.95
"HBS","Men","caregiven_hours",7.45
"HBS","Men","caregiven_hours",4.92
"HBS","Men","caregiven_hours",10.5
"HBS","Men","caregiven_hours",25.11
"HBS","Men","caregiven_hours",7.86
"HBS","Men","caregiven_hours",15.73
"HBS","Men","caregiven_hours",8.78
"HBS","Men","caregiven_hours",7.61
"HBS","Men","caregiven_hours",6.45
"HBS","Men","caregiven_hours",8.94
"HBS","Men","caregiven_hours",18.21
"HBS","Men","caregiven_hours",11.51
"HBS","Men","caregiven_hours",12.44
"HBS","Men","caregiven_hours",14.19
"HBS","Men","caregiven_hours",20.36
"HBS","Men","caregiven_hours",13.88
"HBS","Men","caregiven_hours",2.86
"HBS","Men","caregiven_hours",4.83
"HBS","Men","caregiven_hours",2.05
"HBS","Men","caregiven_hours",0
"HBS","Men","caregiven_hours",16.45
"HBS","Men","caregiven_hours",7.53
"HBS","Men","caregiven_hours",11.97
"HBS","Men","caregiven_hours",15.91
"HBS","Men","caregiven_hours",7.44
"HBS","Men","caregiven_hours",9.33
"HBS","Men","caregiven_hours",11.75
"HBS","Men","caregiven_hours",11.13
"HBS","Men","caregiven_hours",6.13
"HBS","Men","caregiven_hours",13.65
"HBS","Men","caregiven_hours",12.73
"HBS","Men","caregiven_hours",8.56
"HBS","Men","caregiven_hours",3.89
"HBS","Men","caregiven_hours",13.17
"HBS","Men","caregiven_hours",17.14
"HBS","Men","caregiven_hours",16.9
"HBS","Men","caregiven_hours",14.36
"HBS","Men","party_and_hosting_hours",2.03
"HBS","Men","party_and_hosting_hours",1.94
"HBS","Men","party_and_hosting_hours",1.82
"HBS","Men","party_and_hosting_hours",2.18
"HBS","Men","party_and_hosting_hours",4.42
"HBS","Men","party_and_hosting_hours",3.51
"HBS","Men","party_and_hosting_hours",0
"HBS","Men","party_and_hosting_hours",0
"HBS","Men","party_and_hosting_hours",2.95
"HBS","Men","party_and_hosting_hours",3.3
"HBS","Men","party_and_hosting_hours",0
"HBS","Men","party_and_hosting_hours",1.37
"HBS","Men","party_and_hosting_hours",3.06
"HBS","Men","party_and_hosting_hours",5.92
"HBS","Men","party_and_hosting_hours",0
"HBS","Men","party_and_hosting_hours",0.49
"HBS","Men","party_and_hosting_hours",0.84
"HBS","Men","party_and_hosting_hours",3.35
"HBS","Men","party_and_hosting_hours",3.66
"HBS","Men","party_and_hosting_hours",2.36
"HBS","Men","party_and_hosting_hours",0
"HBS","Men","party_and_hosting_hours",1.74
"HBS","Men","party_and_hosting_hours",1.88
"HBS","Men","party_and_hosting_hours",2.59
"HBS","Men","party_and_hosting_hours",6.25
"HBS","Men","party_and_hosting_hours",1.65
"HBS","Men","party_and_hosting_hours",3.15
"HBS","Men","party_and_hosting_hours",1.59
"HBS","Men","party_and_hosting_hours",0.52
"HBS","Men","party_and_hosting_hours",4.27
"HBS","Men","party_and_hosting_hours",0.9
"HBS","Men","party_and_hosting_hours",8.47
"HBS","Men","party_and_hosting_hours",3.19
"HBS","Men","party_and_hosting_hours",3.12
"HBS","Men","party_and_hosting_hours",2.87
"HBS","Men","party_and_hosting_hours",6.69
"HBS","Men","party_and_hosting_hours",4.33
"HBS","Men","party_and_hosting_hours",2.5
"HBS","Men","party_and_hosting_hours",0.67
"HBS","Men","party_and_hosting_hours",0.92
"HBS","Men","party_and_hosting_hours",1.43
"HBS","Men","party_and_hosting_hours",5.43
"HBS","Men","party_and_hosting_hours",2.62
"HBS","Men","party_and_hosting_hours",1.49
"HBS","Men","party_and_hosting_hours",4.58
"HBS","Men","party_and_hosting_hours",5.69
"HBS","Men","party_and_hosting_hours",1.61
"HBS","Men","party_and_hosting_hours",2.11
"HBS","Men","party_and_hosting_hours",3.69
"HBS","Men","party_and_hosting_hours",2.99
"HBS","Men","party_and_hosting_hours",3.81
"HBS","Men","party_and_hosting_hours",6.43
"HBS","Men","party_and_hosting_hours",2.88
"HBS","Men","party_and_hosting_hours",2.44
"HBS","Men","party_and_hosting_hours",3.97
"HBS","Men","party_and_hosting_hours",2.9
"HBS","Men","party_and_hosting_hours",4.26
"HBS","Men","party_and_hosting_hours",2.55
"HBS","Men","party_and_hosting_hours",3.89
"HBS","Men","party_and_hosting_hours",0
"HBS","Men","party_and_hosting_hours",3.03
"HBS","Men","party_and_hosting_hours",1.97
"HBS","Men","party_and_hosting_hours",0.62
"HBS","Men","party_and_hosting_hours",2.17
"HBS","Men","party_and_hosting_hours",3.74
"HBS","Men","party_and_hosting_hours",3.18
"HBS","Men","party_and_hosting_hours",4.39
"HBS","Men","party_and_hosting_hours",4.88
"HBS","Men","party_and_hosting_hours",4.66
"HBS","Men","party_and_hosting_hours",2.35
"HBS","Men","party_and_hosting_hours",0.34
"HBS","Men","party_and_hosting_hours",2.44
"HBS","Men","party_and_hosting_hours",5.34
"HBS","Men","party_and_hosting_hours",2.76
"HBS","Men","party_and_hosting_hours",0
"HBS","Men","party_and_hosting_hours",3.98
"HBS","Men","party_and_hosting_hours",3.56
"HBS","Men","party_and_hosting_hours",2.2
"HBS","Men","party_and_hosting_hours",3.35
"HBS","Men","party_and_hosting_hours",5.74
"HBS","Men","party_and_hosting_hours",5.6
"HBS","Men","party_and_hosting_hours",2.09
"HBS","Men","party_and_hosting_hours",3.02
"HBS","Men","party_and_hosting_hours",0.09
"HBS","Men","party_and_hosting_hours",1.54
"HBS","Men","party_and_hosting_hours",7.02
"HBS","Men","party_and_hosting_hours",6
"HBS","Men","party_and_hosting_hours",2.54
"HBS","Men","party_and_hosting_hours",1.62
"HBS","Men","party_and_hosting_hours",0.27
"HBS","Men","party_and_hosting_hours",7.25
"HBS","Men","party_and_hosting_hours",3.23
"HBS","Men","party_and_hosting_hours",1.81
"HBS","Men","party_and_hosting_hours",5.16
"HBS","Men","party_and_hosting_hours",0.8
"HBS","Men","party_and_hosting_hours",4.45
"HBS","Men","party_and_hosting_hours",5.88
"HBS","Men","party_and_hosting_hours",2.58
"HBS","Men","party_and_hosting_hours",5.9
"HBS","Men","party_and_hosting_hours",4.28
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",8.59
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",10.2
"HBS","Men","exercice_hours",0.2
"HBS","Men","exercice_hours",3.8
"HBS","Men","exercice_hours",12.15
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",16.76
"HBS","Men","exercice_hours",20.34
"HBS","Men","exercice_hours",8.92
"HBS","Men","exercice_hours",7.38
"HBS","Men","exercice_hours",0.03
"HBS","Men","exercice_hours",7.93
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",6.31
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",10.31
"HBS","Men","exercice_hours",9.53
"HBS","Men","exercice_hours",13.94
"HBS","Men","exercice_hours",19.86
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",11.73
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",0.34
"HBS","Men","exercice_hours",11.56
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",6.77
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",1.04
"HBS","Men","exercice_hours",3.67
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",5.94
"HBS","Men","exercice_hours",7.8
"HBS","Men","exercice_hours",5.09
"HBS","Men","exercice_hours",0.09
"HBS","Men","exercice_hours",11.2
"HBS","Men","exercice_hours",12.62
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",13
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",1.24
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",14.54
"HBS","Men","exercice_hours",8.28
"HBS","Men","exercice_hours",7.95
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",5.57
"HBS","Men","exercice_hours",9.03
"HBS","Men","exercice_hours",10.89
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",11.5
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",17.91
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",10.12
"HBS","Men","exercice_hours",6.54
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",13.15
"HBS","Men","exercice_hours",4.27
"HBS","Men","exercice_hours",10.55
"HBS","Men","exercice_hours",5.75
"HBS","Men","exercice_hours",10.95
"HBS","Men","exercice_hours",4.17
"HBS","Men","exercice_hours",12.92
"HBS","Men","exercice_hours",1.18
"HBS","Men","exercice_hours",8.22
"HBS","Men","exercice_hours",7.03
"HBS","Men","exercice_hours",10.75
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",5.42
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",11.27
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",17.86
"HBS","Men","exercice_hours",10.32
"HBS","Men","exercice_hours",3.89
"HBS","Men","exercice_hours",13.65
"HBS","Men","exercice_hours",3.32
"HBS","Men","exercice_hours",8.51
"HBS","Men","exercice_hours",8.23
"HBS","Men","exercice_hours",7.38
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",0.35
"HBS","Men","exercice_hours",9.46
"HBS","Men","exercice_hours",2.09
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",21.25
"HBS","Men","exercice_hours",9.62
"HBS","Men","exercice_hours",19.57
"HBS","Men","exercice_hours",13.7
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",0.7
"HBS","Men","exercice_hours",0
"HBS","Men","exercice_hours",9.92
"HBS","Men","watching_tv_hours",10.06
"HBS","Men","watching_tv_hours",3.7
"HBS","Men","watching_tv_hours",2.99
"HBS","Men","watching_tv_hours",8.21
"HBS","Men","watching_tv_hours",2.21
"HBS","Men","watching_tv_hours",10.8
"HBS","Men","watching_tv_hours",7.43
"HBS","Men","watching_tv_hours",1.71
"HBS","Men","watching_tv_hours",6.89
"HBS","Men","watching_tv_hours",6.26
"HBS","Men","watching_tv_hours",0
"HBS","Men","watching_tv_hours",5.9
"HBS","Men","watching_tv_hours",4.53
"HBS","Men","watching_tv_hours",3.78
"HBS","Men","watching_tv_hours",6.6
"HBS","Men","watching_tv_hours",8.13
"HBS","Men","watching_tv_hours",10.32
"HBS","Men","watching_tv_hours",0
"HBS","Men","watching_tv_hours",7.86
"HBS","Men","watching_tv_hours",3.62
"HBS","Men","watching_tv_hours",8.89
"HBS","Men","watching_tv_hours",6.86
"HBS","Men","watching_tv_hours",9.61
"HBS","Men","watching_tv_hours",2.29
"HBS","Men","watching_tv_hours",7.24
"HBS","Men","watching_tv_hours",6.74
"HBS","Men","watching_tv_hours",8.62
"HBS","Men","watching_tv_hours",5.42
"HBS","Men","watching_tv_hours",8.86
"HBS","Men","watching_tv_hours",4.89
"HBS","Men","watching_tv_hours",4.93
"HBS","Men","watching_tv_hours",6.06
"HBS","Men","watching_tv_hours",3.33
"HBS","Men","watching_tv_hours",4.86
"HBS","Men","watching_tv_hours",8.78
"HBS","Men","watching_tv_hours",10.13
"HBS","Men","watching_tv_hours",8.79
"HBS","Men","watching_tv_hours",4.94
"HBS","Men","watching_tv_hours",6.8
"HBS","Men","watching_tv_hours",6.25
"HBS","Men","watching_tv_hours",2.85
"HBS","Men","watching_tv_hours",6.64
"HBS","Men","watching_tv_hours",3.94
"HBS","Men","watching_tv_hours",3.35
"HBS","Men","watching_tv_hours",7.81
"HBS","Men","watching_tv_hours",4.23
"HBS","Men","watching_tv_hours",5.64
"HBS","Men","watching_tv_hours",3.57
"HBS","Men","watching_tv_hours",6.14
"HBS","Men","watching_tv_hours",7.23
"HBS","Men","watching_tv_hours",7.26
"HBS","Men","watching_tv_hours",3.31
"HBS","Men","watching_tv_hours",9.15
"HBS","Men","watching_tv_hours",9.73
"HBS","Men","watching_tv_hours",6.93
"HBS","Men","watching_tv_hours",6.39
"HBS","Men","watching_tv_hours",6.19
"HBS","Men","watching_tv_hours",6.64
"HBS","Men","watching_tv_hours",6.94
"HBS","Men","watching_tv_hours",6.34
"HBS","Men","watching_tv_hours",7.63
"HBS","Men","watching_tv_hours",5.16
"HBS","Men","watching_tv_hours",8.82
"HBS","Men","watching_tv_hours",5.91
"HBS","Men","watching_tv_hours",1.61
"HBS","Men","watching_tv_hours",5.75
"HBS","Men","watching_tv_hours",7.12
"HBS","Men","watching_tv_hours",9.08
"HBS","Men","watching_tv_hours",6.15
"HBS","Men","watching_tv_hours",1.15
"HBS","Men","watching_tv_hours",6.01
"HBS","Men","watching_tv_hours",3
"HBS","Men","watching_tv_hours",3.56
"HBS","Men","watching_tv_hours",3.44
"HBS","Men","watching_tv_hours",4
"HBS","Men","watching_tv_hours",8.84
"HBS","Men","watching_tv_hours",3.92
"HBS","Men","watching_tv_hours",4.9
"HBS","Men","watching_tv_hours",6.46
"HBS","Men","watching_tv_hours",8.23
"HBS","Men","watching_tv_hours",4.33
"HBS","Men","watching_tv_hours",3.93
"HBS","Men","watching_tv_hours",4.7
"HBS","Men","watching_tv_hours",3.07
"HBS","Men","watching_tv_hours",8.3
"HBS","Men","watching_tv_hours",0.55
"HBS","Men","watching_tv_hours",4.68
"HBS","Men","watching_tv_hours",2.4
"HBS","Men","watching_tv_hours",1.11
"HBS","Men","watching_tv_hours",6.07
"HBS","Men","watching_tv_hours",9.85
"HBS","Men","watching_tv_hours",10.09
"HBS","Men","watching_tv_hours",4.59
"HBS","Men","watching_tv_hours",4.26
"HBS","Men","watching_tv_hours",4.65
"HBS","Men","watching_tv_hours",7.78
"HBS","Men","watching_tv_hours",0
"HBS","Men","watching_tv_hours",6.62
"HBS","Men","watching_tv_hours",4.99
"HBS","Men","watching_tv_hours",4.14
"HBS","Men","social_media_hours",0.99
"HBS","Men","social_media_hours",4.59
"HBS","Men","social_media_hours",1.7
"HBS","Men","social_media_hours",4.97
"HBS","Men","social_media_hours",3.21
"HBS","Men","social_media_hours",5.09
"HBS","Men","social_media_hours",5.92
"HBS","Men","social_media_hours",3.99
"HBS","Men","social_media_hours",2.96
"HBS","Men","social_media_hours",3.78
"HBS","Men","social_media_hours",3.67
"HBS","Men","social_media_hours",2.01
"HBS","Men","social_media_hours",3.44
"HBS","Men","social_media_hours",4.61
"HBS","Men","social_media_hours",4.56
"HBS","Men","social_media_hours",5.66
"HBS","Men","social_media_hours",7.58
"HBS","Men","social_media_hours",5.67
"HBS","Men","social_media_hours",7.95
"HBS","Men","social_media_hours",3.7
"HBS","Men","social_media_hours",7.7
"HBS","Men","social_media_hours",6.19
"HBS","Men","social_media_hours",2.62
"HBS","Men","social_media_hours",5.8
"HBS","Men","social_media_hours",2.52
"HBS","Men","social_media_hours",6.89
"HBS","Men","social_media_hours",3.92
"HBS","Men","social_media_hours",4.53
"HBS","Men","social_media_hours",3.64
"HBS","Men","social_media_hours",3.3
"HBS","Men","social_media_hours",8.4
"HBS","Men","social_media_hours",6.98
"HBS","Men","social_media_hours",6.35
"HBS","Men","social_media_hours",5.15
"HBS","Men","social_media_hours",6.47
"HBS","Men","social_media_hours",6.32
"HBS","Men","social_media_hours",8.21
"HBS","Men","social_media_hours",6.7
"HBS","Men","social_media_hours",4.59
"HBS","Men","social_media_hours",4.57
"HBS","Men","social_media_hours",4.06
"HBS","Men","social_media_hours",4.27
"HBS","Men","social_media_hours",4.53
"HBS","Men","social_media_hours",7.45
"HBS","Men","social_media_hours",0.34
"HBS","Men","social_media_hours",3.6
"HBS","Men","social_media_hours",4.73
"HBS","Men","social_media_hours",2.43
"HBS","Men","social_media_hours",8.24
"HBS","Men","social_media_hours",4.53
"HBS","Men","social_media_hours",2.77
"HBS","Men","social_media_hours",3.22
"HBS","Men","social_media_hours",6.74
"HBS","Men","social_media_hours",8.74
"HBS","Men","social_media_hours",4.75
"HBS","Men","social_media_hours",5.21
"HBS","Men","social_media_hours",3.1
"HBS","Men","social_media_hours",7.63
"HBS","Men","social_media_hours",6.45
"HBS","Men","social_media_hours",0.34
"HBS","Men","social_media_hours",3.71
"HBS","Men","social_media_hours",4.53
"HBS","Men","social_media_hours",2.78
"HBS","Men","social_media_hours",4.45
"HBS","Men","social_media_hours",2.73
"HBS","Men","social_media_hours",5.72
"HBS","Men","social_media_hours",5.67
"HBS","Men","social_media_hours",6.62
"HBS","Men","social_media_hours",5.83
"HBS","Men","social_media_hours",8.19
"HBS","Men","social_media_hours",4.23
